birthDateDay,birthDateMonth,birthDateYear,bodytype,drinking,educationValue,gender,heightCm,locationFormatted,smoking,username,lat,long,minAge,maxAge,age,sexPreference,orientation
26,10,1978,rather_not_say,socially,university,man,191,kao-hsiung-ka,yes,peter_burke,22.64807533,120.3973594,25,45,38,woman,straight
5,7,1995,,socially,university,woman,165,kao-hsiung-ka,no,technologyxasian,22.95780657,120.4021634,21,30,21,everyone,bisexual
22,11,1975,thin,not_at_all,university,woman,168,kao-hsiung-ka,no,yenihope,22.54370116,120.4033434,42,50,41,man,straight
11,7,1992,,,,man,0,kao-hsiung-ka,,eddieyang11,22.50683239,120.4043813,19,40,24,woman,straight
22,2,1981,rather_not_say,,,woman,155,kao-hsiung-ka,,abbychen,22.63172525,120.4044094,25,45,35,man,straight
19,2,1975,average_build,not_at_all,two_year_college,woman,160,kao-hsiung-ka,no,shuhuichien,22.52297611,120.404687,38,44,41,man,straight
24,2,1996,,,,woman,0,kao-hsiung-ka,,bellechen91108,22.74740387,120.4049572,18,35,20,man,straight
14,11,1997,,,,woman,0,kao-hsiung-ka,,ting_2001,22.46803002,120.4085823,18,26,19,man,straight
19,1,1991,,,,woman,0,kao-hsiung-ka,,allisonchien,22.55550854,120.4118459,19,34,25,man,straight
2,7,1984,,not_at_all,,woman,0,kao-hsiung-ka,no,iceicejean,22.55112473,120.4166459,22,48,32,man,straight
17,10,1985,fit,socially,,woman,163,tai-chung-shih,no,chi23456,22.6455634,120.4171305,22,46,31,man,straight
14,12,1992,,,,man,0,kao-hsiung-ka,,alanbryan,22.53899426,120.4179775,19,34,24,woman,straight
8,10,1996,fit,,,man,178,nan-tun,no,wilsonchen_taco,24.17660233,120.418007,18,26,20,woman,straight
2,11,1996,fit,socially,university,woman,171,kao-hsiung-ka,no,abbytsai123,22.58942815,120.4190003,18,26,20,man,straight
6,6,1993,a_little_extra,socially,university,woman,160,kao-hsiung-ka,no,margo_lu,22.61473965,120.419616,18,24,23,man,straight
26,2,1995,,not_at_all,,woman,0,tai-chung-shih,no,yuimeow,22.63554762,120.4254169,22,30,21,man,straight
17,7,1980,,socially,university,woman,0,kao-hsiung-ka,no,jpyang,22.58008355,120.4260447,25,58,36,man,straight
31,7,1976,,,,woman,0,kao-hsiung-ka,,amberlin731,22.6717854,120.4286163,34,42,40,man,straight
7,10,1989,fit,socially,university,man,170,kao-hsiung-ka,no,chiawei_taco,22.56742179,120.4299716,20,33,27,woman,straight
2,1,1992,thin,not_at_all,,woman,0,kao-hsiung-ka,no,a6519099,22.59327702,120.4300198,18,26,25,man,straight
14,6,1988,,,,man,0,kao-hsiung-ka,,hahahayayasong,22.62232375,120.4357159,21,42,28,woman,straight
14,12,1994,rather_not_say,,,woman,0,kao-hsiung-ka,,annliao,22.65485823,120.4362145,20,26,22,man,straight
25,12,1986,curvy,socially,post_grad,woman,165,kao-hsiung-ka,no,t53931033,22.55590653,120.4382647,35,55,30,man,straight
1,8,1992,,socially,university,woman,0,kao-hsiung-ka,no,momosiuan,22.730879,120.4392274,19,34,24,man,straight
31,3,1998,,,,man,0,kao-hsiung-ka,,sam31046,22.56888187,120.443541,18,26,18,woman,straight
28,10,1966,,,,woman,0,tai-chung-shih,,freeheartchrisy,22.54258721,120.4492904,48,58,50,man,straight
23,1,1988,,often,,woman,0,kao-hsiung-ka,sometimes,titinm,22.58778689,120.4559179,25,40,28,man,straight
25,3,1980,,,university,man,182,tai-chung-shih,,stmick69,22.49036596,120.4588377,27,44,36,woman,straight
8,4,1989,thin,socially,two_year_college,woman,0,kao-hsiung-ka,no,baoxin,22.83369636,120.4630864,20,40,27,man,straight
8,12,1972,average_build,socially,,man,178,kao-hsiung-ka,sometimes,candod,22.45485184,120.4661006,28,50,44,woman,straight
14,5,1993,,not_at_all,university,man,173,tai-chung-shih,no,s-chi,22.59598168,120.4675579,18,26,23,woman,straight
14,8,1997,,not_at_all,university,woman,154,kao-hsiung-ka,no,ting9714,22.59533293,120.4736412,18,24,19,man,straight
17,9,1976,average_build,socially,university,woman,0,kao-hsiung-ka,no,miss-betty,22.52064789,120.4790661,30,50,40,man,straight
13,1,1980,a_little_extra,socially,post_grad,woman,0,tai-chung-shih,sometimes,kath0113,22.58901579,120.4812331,30,45,37,man,straight
22,5,1993,curvy,socially,university,woman,167,kao-hsiung-ka,no,nyshih1993,22.6321983,120.4816889,22,30,23,everyone,bisexual
7,9,1998,,,high_school,woman,0,kao-hsiung-ka,,yun_ooo,22.56032285,120.4939781,18,32,18,man,straight
11,9,1990,,,university,man,172,tai-chung-shih,no,tusn-wu-yung,22.74680587,120.4966177,20,38,26,woman,straight
7,11,1983,fit,socially,university,man,180,tai-chung-shih,no,luzaic,22.50289827,120.4984606,18,30,33,woman,straight
6,11,1991,average_build,socially,university,woman,165,chang-hua,no,jlc2003,24.14554993,120.4989228,19,34,25,man,straight
1,1,1982,average_build,socially,university,man,176,chang-hua,no,leo_wang,24.211576,120.5009395,26,40,35,woman,straight
16,2,1990,,socially,university,woman,0,chang-hua,no,ruby_ruyu,24.09254603,120.5019583,26,30,26,man,straight
14,7,1986,,,,woman,168,chang-hua,no,peggy714,24.12375914,120.5037739,25,35,30,man,straight
1,1,1981,,not_at_all,university,man,170,chang-hua,no,jedhawaii,24.15656396,120.5064773,23,33,36,woman,straight
3,2,1984,,,,woman,0,kao-hsiung-ka,,queen_loves_you,22.5325578,120.5078503,22,48,32,man,straight
14,8,1993,fit,not_at_all,university,woman,166,tai-chung-shih,no,bei-yi,22.64565225,120.5103216,20,36,23,man,straight
21,4,1982,thin,,,woman,168,chang-hua,no,lilychanginabox,24.09017682,120.5115309,24,54,34,man,straight
6,9,1992,,,,man,0,tai-chung-shih,,kkkkklin,22.56455926,120.5120023,19,30,24,woman,straight
11,8,1980,average_build,socially,two_year_college,woman,164,tai-chung-shih,no,hattychen,22.63874347,120.5142622,25,60,36,man,straight
25,7,1973,a_little_extra,socially,,man,183,chang-hua,yes,4uintw,24.11605576,120.5206784,18,70,43,woman,straight
17,5,1987,fit,socially,university,woman,165,kao-hsiung-ka,no,za110474,22.88631731,120.5214985,24,35,29,man,straight
28,6,1992,average_build,socially,university,man,180,chang-hua,no,shih-cin-yi,23.98442426,120.5230987,18,25,24,woman,straight
17,2,1994,,,,woman,0,chang-hua,,anyacloud,24.01362861,120.5249139,18,30,22,man,straight
8,5,1994,,,university,woman,170,tai-chung-shih,no,pei-yi-lin,22.70947831,120.5256387,18,40,22,man,straight
28,9,1982,,,post_grad,man,0,sha-lu,no,bananalu,24.1958455,120.5298791,24,38,34,woman,straight
23,5,1985,,,,woman,0,chang-hua,,jennilynperalta,24.36990391,120.5301345,22,46,31,man,straight
8,6,1992,,,,woman,0,tai-chung-shih,,sophiahoooo,22.64414158,120.5314467,18,26,24,man,straight
2,6,1989,,socially,,man,0,chang-hua,no,berlinhuang,23.97863504,120.5325967,20,40,27,woman,straight
18,5,1990,rather_not_say,socially,university,woman,156,kao-hsiung-ka,,xinning,22.62705867,120.5326002,18,30,26,man,straight
1,12,1996,,,,man,0,kao-hsiung-ka,,hi065,22.6122859,120.5363956,18,26,20,man,gay
9,12,1992,,,,woman,0,chang-hua,,bhebhe_jinky,24.07931527,120.5375886,25,39,24,man,straight
23,8,1991,,,,man,0,tai-chung-shih,,listen1991,22.75519544,120.538735,19,36,25,woman,straight
30,1,1985,fit,,,man,0,chang-hua,,ocean1778,24.04359177,120.5398059,22,48,31,woman,straight
12,4,1996,average_build,not_at_all,,man,170,chang-hua,no,stanleytsai,24.05479083,120.5427322,18,35,20,man,gay
8,4,1987,,,,woman,0,kao-hsiung-ka,,yijing_kei,22.574629,120.5448068,18,99,29,man,straight
13,7,1996,thin,not_at_all,high_school,woman,167,chang-hua,no,betty_bb,24.07382515,120.5458811,18,25,20,man,straight
22,11,1994,,socially,university,woman,167,tai-chung-shih,no,littledarkize,22.57328181,120.5464851,18,32,22,everyone,bisexual
25,12,1997,,,,woman,0,chang-hua,,eleanorchen,24.04332969,120.5469544,18,24,19,man,straight
11,8,1996,thin,not_at_all,,woman,157,tai-chung-shih,no,lenokh,22.69259889,120.5488444,18,21,20,man,straight
24,5,1994,,,,woman,0,chang-hua,no,malanouo,24.12895707,120.5534384,25,29,22,man,straight
28,1,1981,,,,woman,0,tai-chung-shih,,gessyka44,22.68197797,120.5564467,29,41,35,man,straight
18,5,1985,thin,socially,,woman,168,chang-hua,no,dobodob,24.15002821,120.5575753,30,37,31,man,straight
26,11,1968,average_build,not_at_all,university,man,177,chang-hua,yes,taipei_lad,24.31641354,120.5598767,25,40,48,woman,straight
5,12,1983,thin,socially,post_grad,woman,168,chang-hua,no,kcl1205,24.02209883,120.5624474,30,40,33,man,straight
22,2,1993,,,university,woman,0,nan-tun,,xenia82223,24.07293432,120.5626252,18,32,23,man,straight
26,10,1988,,,,woman,0,chang-hua,,emma-wu,24.03893103,120.5659196,21,42,28,man,straight
11,6,1986,,,,woman,0,kao-hsiung-ka,,ghenethecat,22.52537527,120.57232,22,46,30,man,straight
25,1,1983,average_build,not_at_all,post_grad,woman,0,chang-hua,sometimes,pamelaa_taco,23.99229322,120.5775366,30,43,33,man,straight
2,10,1994,,,,woman,0,chang-hua,,cathy830705t,24.01610274,120.5776373,18,30,22,man,straight
10,8,1975,average_build,socially,university,man,167,tai-chung-shih,no,siegfried168,22.63955447,120.5779241,27,68,41,woman,straight
12,7,1988,fit,socially,university,woman,154,chang-hua,no,riva-,24.19323885,120.5804115,25,35,28,man,straight
13,12,1989,,,,woman,0,chang-hua,,candychuchu,24.18179046,120.5813153,20,40,27,man,straight
25,6,1998,,,,woman,0,kao-hsiung-ka,,dayadayadaya,22.53652276,120.5853131,18,26,18,man,straight
15,4,1983,,socially,,man,0,tai-chung-shih,no,madeintaiwanmit,22.60565494,120.5853177,23,52,33,woman,straight
28,11,1982,,not_at_all,post_grad,woman,0,chang-hua,no,yvonne_1128,24.03657058,120.5858327,24,54,34,man,straight
17,9,1987,,,,man,0,chang-hua,,leon5566520,24.17099605,120.5860462,23,35,29,woman,straight
1,1,1995,,,,woman,0,chang-hua,,garyteotzehan,24.14527793,120.5866166,18,28,22,man,straight
10,3,1981,average_build,socially,university,woman,167,tai-chung-shih,no,annfish,22.6131837,120.5873339,25,38,35,man,straight
29,3,1995,thin,not_at_all,university,woman,163,chang-hua,no,wendy03asaurus,23.95499163,120.5897201,21,28,21,man,straight
31,12,1992,,,,man,176,tai-chung-shih,,inman_hsueh,22.66980522,120.5928534,18,32,24,woman,straight
26,12,1983,,,,man,0,chang-hua,,yan-cu,24.10609356,120.5941097,23,35,33,woman,straight
19,2,1992,,,,man,0,chang-hua,,yao-ting,24.05119445,120.5949775,19,34,24,woman,straight
15,11,1979,,,,man,0,kao-hsiung-ka,,gobugi,22.50283413,120.5960631,25,55,37,woman,straight
4,3,1996,,,university,woman,158,kao-hsiung-ka,no,ziyongg,22.61967405,120.5964624,20,35,20,man,straight
28,12,1986,,,,man,0,tai-chung-shih,,mumch,22.60022518,120.5978719,18,50,30,woman,straight
25,3,1973,a_little_extra,not_at_all,university,man,183,tai-chung-shih,no,non-philatelist,22.58560016,120.5989588,18,50,43,woman,straight
11,3,1987,fit,not_at_all,,woman,157,tai-chung-shih,no,archieglam,22.60873436,120.5992203,35,45,29,man,straight
14,11,1989,,,,man,0,chang-hua,,7hao,24.01122945,120.5996814,20,40,27,woman,straight
17,10,1984,fit,socially,,woman,170,tai-chung-shih,no,changcandy,22.84480913,120.6023532,22,40,32,man,straight
19,12,1992,fit,socially,university,woman,170,kao-hsiung-ka,yes,zoetobecute,22.46598155,120.6040661,18,38,24,man,straight
18,8,1997,thin,socially,,woman,160,nan-tou,no,yuchunchen,23.97364033,120.6054516,18,23,19,man,straight
5,2,1989,,socially,university,man,180,tai-chung-shih,no,definitelyweird,22.58701685,120.6082789,20,40,27,everyone,bisexual
27,9,1997,,socially,,woman,0,tai-chung-shih,no,leisel_lisa,22.58412106,120.6107626,18,26,19,man,straight
23,9,1978,,,,man,0,tai-chung-shih,,curufinthecat,22.6635722,120.6130124,25,45,38,woman,straight
23,7,1991,thin,not_at_all,,woman,0,hsin-chu,no,julia91leoangel,24.34653998,120.6140917,19,36,25,man,straight
22,2,1987,rather_not_say,socially,,woman,155,tai-chung-shih,no,znehr0301,22.64498737,120.6156168,21,42,29,man,straight
23,8,1967,average_build,not_at_all,university,man,161,chang-hua,no,andy7643,24.12777052,120.6156652,40,50,49,woman,straight
24,2,1986,thin,socially,university,woman,160,tai-chung-shih,no,bunnyvivi,22.67083506,120.6158099,27,40,30,man,straight
2,8,1991,,socially,,woman,160,tai-chung-shih,no,jane_huang,22.64344573,120.6168866,19,36,25,man,straight
10,6,1992,fit,socially,,woman,160,tai-chung-shih,no,jasminelininabox,22.63720459,120.6171118,19,34,24,man,straight
5,1,1988,fit,,,man,170,tai-chung-shih,,idehigh,22.64449438,120.6180173,20,50,29,woman,straight
19,10,1984,,not_at_all,university,woman,163,tai-chung-shih,no,gemma_zo,22.588942,120.6181607,22,48,32,man,straight
25,5,1980,average_build,socially,university,woman,168,chang-hua,no,travel_alone,24.09279995,120.6183915,32,42,36,man,straight
23,10,1975,,not_at_all,,woman,0,tai-chung-shih,no,chloeltw,22.61845402,120.6207325,35,52,41,man,straight
4,12,1976,,,,man,0,tai-chung-shih,,lijeng,22.61411231,120.6217245,27,66,40,woman,straight
16,4,1987,average_build,socially,university,man,0,chang-hua,no,changyuchuan,24.07413049,120.6218397,21,44,29,woman,straight
26,3,1976,fit,socially,university,man,182,tai-chung-shih,sometimes,nagahtaiwan,22.67595188,120.6220552,18,34,40,woman,straight
5,7,1985,,,,man,0,tai-chung-shih,,zoo_chung,22.66724845,120.6223471,18,48,31,woman,straight
10,3,1981,thin,,two_year_college,woman,152,tai-chung-shih,no,akico-lo,22.71279919,120.6230192,24,50,35,man,straight
20,11,1993,,socially,,woman,0,tai-chung-shih,no,ikoakang,22.56252281,120.6233498,18,32,23,man,straight
13,1,1994,,,,woman,0,tai-chung-shih,no,hsiung_kuma,22.7753107,120.6233659,18,30,22,man,straight
7,4,1993,average_build,socially,university,woman,0,tai-chung-shih,no,serenavenderwood,22.50088707,120.6253472,25,32,23,man,straight
19,6,1990,,,,woman,0,tai-chung-shih,,eunice0619,22.62109251,120.6268171,20,38,26,man,straight
21,11,1983,average_build,socially,,woman,165,chang-hua,no,winnie520tron,24.15198617,120.6269041,34,52,33,man,straight
17,11,1982,,,,woman,0,tai-chung-shih,,agggieee,22.51754822,120.6290836,31,40,34,man,straight
10,9,1988,thin,socially,university,woman,155,tai-chung-shih,no,ciwas,22.66866494,120.6298105,25,30,28,man,straight
22,7,1993,,,post_grad,woman,166,chang-hua,no,elle_aloha,24.05154861,120.6303486,18,32,23,man,straight
14,5,1994,,,,woman,0,tai-chung-shih,,aaaaannnnnn,22.6710396,120.6304572,20,39,22,man,straight
7,10,1980,,socially,university,woman,162,tai-chung-shih,no,joanearth,22.62257351,120.6307382,25,45,36,man,straight
21,1,1988,fit,socially,post_grad,woman,165,tai-chung-shih,,jthsieh,22.31001638,120.6311442,25,40,28,man,straight
13,4,1993,average_build,,university,woman,155,chang-hua,no,jing_93,24.00095123,120.631355,24,32,23,man,straight
20,6,1989,thin,not_at_all,,man,140,chang-hua,no,dayvidh,23.94970708,120.6313577,20,40,27,woman,straight
12,12,1994,,,,woman,0,tai-chung-shih,,nancychouuuu,22.6158015,120.6328884,18,22,22,man,straight
3,7,1984,,,,woman,0,chang-hua,no,yvonnetsz,24.11271402,120.6334619,22,48,32,man,straight
24,8,1993,average_build,socially,university,woman,168,tai-chung-shih,no,jammieway,22.59584142,120.633813,18,28,23,man,straight
20,5,1998,,,,woman,167,tai-chung-shih,no,uguggirl,22.72090661,120.6339292,18,29,18,man,straight
24,2,1994,,socially,,woman,0,tai-chung-shih,,hanin82223,22.6158015,120.6355903,18,30,22,man,straight
22,11,1981,fit,socially,post_grad,woman,157,kao-hsiung-ka,,tur5,22.67518766,120.6385131,30,50,35,man,straight
27,10,1977,average_build,socially,university,man,183,tai-chung-shih,no,xcopyoung,22.68127769,120.6400599,18,45,39,woman,straight
31,12,1974,,,,man,0,tai-chung-shih,,thomaserin,22.9038015,120.6408159,27,68,42,woman,straight
11,9,1988,,,,woman,0,tai-chung-shih,,chinghuic,22.61680754,120.6422349,21,42,28,man,straight
22,9,1978,average_build,socially,university,man,165,tai-chung-shih,no,vasterwin,22.66541982,120.6426649,30,99,38,woman,straight
17,1,1993,,,,woman,0,tai-chung-shih,,sybilsybiee,22.6543454,120.6435812,20,32,23,man,straight
26,10,1983,average_build,socially,university,woman,168,tai-chung-shih,no,je616,22.54106308,120.6440411,30,45,33,man,straight
30,3,1988,,socially,university,woman,164,tai-chung-shih,sometimes,livvvil,22.67576282,120.6452367,27,38,28,man,straight
1,1,1992,,,,woman,0,tai-chung-shih,,summerocean-,22.55442425,120.6460301,19,40,25,man,straight
13,5,1982,,,,woman,0,tai-chung-shih,,ailsayj,22.70419929,120.6464285,24,54,34,man,straight
2,7,1980,fit,socially,post_grad,man,183,tai-chung-shih,,iamterryhuang,22.71058823,120.6468427,25,50,36,woman,straight
22,11,1993,,,,woman,0,tai-chung-shih,,janewang_,22.6158015,120.6472541,18,40,23,man,straight
31,8,1984,a_little_extra,socially,university,man,188,tai-chung-shih,no,tonyintaiwan,22.57846817,120.6484364,18,38,32,woman,straight
19,9,1984,full_figured,socially,two_year_college,woman,167,tai-chung-shih,no,victoriauw,22.70479447,120.648871,30,40,32,man,straight
24,2,1988,,,,woman,0,tai-chung-shih,,i-pong,22.62729575,120.6497455,21,42,28,man,straight
14,12,1991,,,,woman,0,tai-chung-shih,,shylockasaurus,22.55787467,120.6498905,19,36,25,man,straight
6,3,1988,,,,man,0,tai-chung-shih,,shinobs,22.72666123,120.6511124,21,42,28,woman,straight
1,1,1985,fit,socially,university,man,170,tai-chung-shih,sometimes,aaron1219,22.46229273,120.6515627,21,45,32,woman,straight
1,11,1957,a_little_extra,socially,two_year_college,woman,157,tai-chung-shih,no,lilytw2016,22.61087539,120.6523869,50,99,59,man,straight
2,9,1995,curvy,socially,university,woman,162,tai-chung-shih,no,melody19950902,22.61715835,120.6525571,19,24,21,man,straight
3,1,1988,,socially,post_grad,woman,166,tai-chung-shih,no,ellie88fromspace,22.56574462,120.6537272,27,34,29,man,straight
29,3,1978,,,,woman,0,tai-chung-shih,,wingyang329,22.85182634,120.65495,26,62,38,man,straight
24,9,1996,thin,,university,woman,168,tai-chung-shih,no,mikamumu,22.59348913,120.6551667,18,24,20,man,straight
6,5,1989,,,,man,0,tai-chung-shih,,newdamon,22.56365026,120.6572404,20,40,27,woman,straight
3,7,1987,overweight,not_at_all,university,man,177,tai-chung-shih,no,skyonlythecat,22.65854616,120.6573805,21,33,29,woman,straight
9,8,1979,,,,woman,0,tai-chung-shih,,fion88,22.57692751,120.6576256,25,60,37,man,straight
8,6,1992,,,,woman,0,tai-chung-shih,,lenkahan,22.45937692,120.6581906,19,34,24,man,straight
23,6,1981,curvy,socially,,woman,161,tai-chung-shih,no,aelanbelle,22.6558015,120.6584567,30,54,35,man,straight
23,10,1987,thin,not_at_all,university,man,0,tai-chung-shih,no,xiaomie,22.70694733,120.6587479,21,44,29,man,gay
5,6,1992,average_build,socially,university,man,175,tai-chung-shih,no,osmond1290,22.61905883,120.6592206,18,36,24,everyone,bisexual
18,11,1969,,,,man,0,tai-chung-shih,,taya2320,22.66157615,120.6598045,30,42,47,woman,straight
19,5,1977,fit,socially,university,man,183,tai-chung-shih,no,marley496,22.56161431,120.6605053,21,40,39,woman,straight
12,2,1974,,socially,,man,0,tai-chung-shih,no,wallrs,22.52310487,120.6608118,28,50,42,woman,straight
29,5,1990,,,,woman,166,tai-chung-shih,,shihhsingyi,22.56662117,120.6611781,29,36,26,man,straight
28,3,1993,thin,not_at_all,university,woman,165,tai-chung-shih,no,irinachu,22.54000688,120.6614313,18,32,23,man,straight
19,1,1969,,,,woman,0,tai-chung-shih,,lang_ayan,22.72480624,120.6621939,30,80,47,man,straight
4,9,1995,fit,socially,university,man,178,tai-chung-shih,no,nchunerdy,22.63124552,120.662406,18,35,21,woman,straight
26,11,1990,,socially,university,woman,0,tai-chung-shih,no,hungyuviy,22.62166316,120.6632218,19,36,26,man,straight
5,9,1995,fit,socially,post_grad,man,188,tai-chung-shih,no,louis_mathews,22.70460459,120.6634372,18,26,21,woman,straight
26,3,1990,a_little_extra,not_at_all,post_grad,man,175,tai-chung-shih,no,celestial0230,22.64366528,120.663573,19,27,26,woman,straight
30,9,1980,,,,man,0,tai-chung-shih,,andy09a30b,22.63891708,120.6641068,24,54,36,woman,straight
18,5,1976,,,,woman,0,tai-chung-shih,no,78421tw,22.58776412,120.6652618,30,47,40,man,straight
28,3,1996,a_little_extra,not_at_all,,man,178,tai-chung-shih,sometimes,brucewangthecat,22.54828325,120.6655806,18,26,20,woman,straight
3,5,1981,thin,socially,university,woman,0,tai-chung-shih,no,ilpostino1994,22.57559171,120.6661162,30,45,35,man,straight
6,3,1983,,,,woman,0,chang-hua,,phoebtasaurus,24.09310876,120.6674198,23,52,33,man,straight
1,12,1990,average_build,socially,university,woman,161,tai-chung-shih,no,jeanbevs0119,22.56569257,120.6678644,27,38,26,man,straight
5,2,1998,fit,socially,,woman,163,tai-chung-shih,no,emilylee_0205,22.44913483,120.6684379,18,29,18,man,straight
9,4,1990,,socially,university,man,162,tai-chung-shih,no,quaozzyqua,22.38354344,120.6687221,23,35,26,woman,straight
