,birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed,lat,long,minAge,maxAge,language,Ethnicity,age,sexPreference
153,1,4,1987,fit,,,,,,socially,never,,post_grad,man,178,tw,kao-hsiung-ka,,straight,,,,sometimes,single,tititaiw,,22.55881872,120.3281828,18,35,english,,29,woman
154,19,9,1993,,,,,,,socially,never,,university,woman,165,tw,kao-hsiung-ka,,straight,,,,no,single,happy85432,,22.34835163,120.3292426,20,25,chinese,asian,23,man
155,12,8,1992,,,,,,,socially,never,working_on,university,woman,0,tw,kao-hsiung-ka,,straight,,atheism,leo,no,single,allison_wu,,22.56132523,120.3292426,20,40,chinese,asian,24,man
156,26,8,1992,overweight,,doesnt_have,might_want,,,not_at_all,never,,university,woman,162,tw,kao-hsiung-ka,,straight,,,virgo,no,single,emily_lin,,22.58933488,120.3298814,23,35,english,asian,24,man
157,5,9,1975,fit,,,,,,socially,never,working_on,university,woman,173,tw,kao-hsiung-ka,,straight,,,,no,single,oiku,,22.65226875,120.3304652,35,55,chinese,asian,41,man
158,16,12,1988,fit,,,,,,socially,never,,university,man,174,tw,kao-hsiung-ka,,straight,,,sagittarius,no,single,sqk147,,22.56746054,120.3307081,20,35,english,asian,28,woman
159,16,1,1975,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,maggieagnesb,,22.48738068,120.3326487,28,50,,,42,man
160,21,5,1990,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,doris-zhen,,22.39654681,120.334462,20,38,chinese_(mandarin),asian,26,man
161,23,4,1973,fit,,,,,,often,never,,,man,177,tw,kao-hsiung-ka,,straight,,,,sometimes,single,bee47,,22.62785663,120.3349058,28,72,,,43,woman
162,29,1,1995,,,,,,has_dogs,socially,,,,woman,0,tw,kao-hsiung-ka,,straight,,,aquarius,,seeing_someone,regina_chang,,22.53115074,120.3362157,18,40,chinese_(mandarin),asian,21,man
163,20,3,1987,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,foxtrot_themask,,22.54010519,120.3364619,21,44,,,29,woman
164,17,1,1989,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,iiiiian,,22.63898544,120.3389244,20,40,,,27,woman
165,31,8,1988,thin,,,,,,socially,never,,,woman,161,tw,shan-hua,,straight,,,,no,single,bebo0831,,23.17848429,120.3395449,18,35,,asian,28,man
166,20,10,1992,average_build,,,,,,socially,never,,university,woman,154,tw,kao-hsiung-ka,,straight,but_its_not_important,,,no,single,pycksdew,,22.52156778,120.3401339,18,26,chinese,asian,24,man
167,11,4,1989,fit,,doesnt_have,,,has_dogs,socially,,,university,woman,160,tw,kao-hsiung-ka,,straight,,,aries,,single,debbstherocker,,22.40441623,120.3413585,19,34,english,asian,27,man
168,7,1,1994,fit,,,,,,socially,,,university,man,183,tw,kao-hsiung-ka,monogamous,straight,and_laughing_about_it,other,,yes,single,aituwan,,22.54728525,120.342052,18,24,chinese_(mandarin),pacific_islander,23,woman
169,12,12,1994,,,,,,,socially,never,,university,woman,156,tw,kao-hsiung-ka,,straight,,,,no,single,camillesmille,,22.60349148,120.3422228,18,30,,,22,man
170,28,10,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,working_on,post_grad,man,170,tw,kao-hsiung-ka,,straight,and_laughing_about_it,agnosticism,scorpio,no,single,rfrockets,,22.4719263,120.3422974,25,45,english,white,39,woman
171,4,3,1998,,,,,,,not_at_all,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,rainychou,,22.1501007,120.3448068,18,26,,asian,18,man
172,5,8,1985,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,nico85tw,,22.61922994,120.3448068,18,99,,,31,woman
173,3,6,1993,full_figured,has_cats,doesnt_have,,,has_dogs,socially,never,,,woman,160,tw,kao-hsiung-ka,,straight,but_its_not_important,buddhism,gemini,no,single,chuanlinlu,,22.62219985,120.3448068,23,40,chinese_(mandarin),asian,23,man
174,12,7,1994,average_build,,doesnt_have,,,,socially,never,,university,woman,163,tw,tai-chung-shih,,straight,,,cancer,no,single,xxhereandnow,,22.52526652,120.3475163,18,40,english,asian,22,man
175,1,10,1987,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,yuenhsiu,,22.59175962,120.3481254,30,42,,asian,29,man
176,7,8,1990,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,tricialeeasaurus,,22.62513405,120.3486236,25,32,,,26,man
177,27,7,1977,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,monogamous,straight,and_its_important,christianity,leo,no,single,qqgq,,22.41760421,120.3496068,30,40,chinese,asian,39,man
178,28,1,1991,fit,,,,,,not_at_all,never,,,woman,165,tw,kao-hsiung-ka,,straight,,,,no,single,ireneshih,,22.61074638,120.3510568,26,36,,,25,man
179,30,5,1982,average_build,,,,,,often,never,,university,woman,163,tw,kao-hsiung-ka,monogamous,straight,,,gemini,no,single,cherryrj,,22.61718219,120.3540661,32,45,,,34,man
180,23,5,1984,average_build,,,,,,,,,,man,178,tw,kao-hsiung-ka,,straight,,,,,single,je_suis_leon,,22.60741589,120.3557958,23,50,,,32,woman
181,14,8,1984,thin,,doesnt_have,might_want,vegetarian,has_dogs,socially,never,,university,man,178,tw,kao-hsiung-ka,monogamous,straight,,,leo,no,single,fe7o,,22.3434462,120.3572181,18,99,,asian,32,woman
182,1,3,1998,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,violaaaaaaaaaaaa,,22.54244509,120.3576136,18,26,,,18,man
183,20,9,1975,average_build,,doesnt_have,,vegetarian,,not_at_all,never,,university,woman,164,tw,kao-hsiung-ka,monogamous,straight,,other,virgo,no,single,zoebrain,,22.55650709,120.3590925,36,50,chinese,asian,41,man
184,26,1,1982,,,,,,,,,,,man,0,tw,chih-kan-lou,,straight,,,,,single,daddysamli,,22.96853658,120.35975,24,54,,,34,woman
185,4,8,1988,,,,,,,,,,post_grad,man,0,tw,kao-hsiung-ka,,straight,,,,,single,sergieaux,,22.63131834,120.360074,18,42,english,white,28,woman
186,16,2,1976,fit,,,,,,socially,never,,,woman,152,tw,kao-hsiung-ka,,straight,,agnosticism,,yes,single,chicachica-ks,,22.61002723,120.3608711,30,60,,asian,40,man
187,1,10,1988,overweight,has_cats,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,163,tw,kao-hsiung-ka,monogamous,straight,,atheism,libra,no,open_relationship,katehuang77,,22.77294124,120.3619266,30,40,chinese_(mandarin),asian,28,man
188,28,8,1989,,has_cats,,,,,socially,never,,,woman,0,tw,tai-chung-shih,,straight,,,virgo,,single,han280323,,22.6158015,120.362796,27,39,chinese_(mandarin),asian,27,man
189,8,5,1980,fit,,,,omnivore,,socially,never,,university,woman,154,tw,kao-hsiung-ka,,straight,but_its_not_important,christianity,taurus,no,seeing_someone,sabrina8888tw,,22.48568021,120.364147,24,45,chinese,asian,36,man
190,23,11,1979,fit,,doesnt_have,wants,omnivore,,socially,never,,university,man,180,tw,kao-hsiung-ka,,straight,but_its_not_important,agnosticism,sagittarius,no,seeing_someone,rustyintaiwan,,22.61937608,120.3648961,18,40,spanish,hispanic_latin,37,woman
191,23,7,1986,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,christianity,,no,single,faith08_kawai,,22.574629,120.365346,34,54,,asian,30,man
192,18,2,1988,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,weiyyang,,22.69348146,120.3657565,25,35,,,28,woman
193,1,6,1980,thin,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,160,tw,kao-hsiung-ka,monogamous,straight,,,gemini,no,single,evenisodd,,22.47085542,120.3661591,33,45,english,asian,36,man
194,10,2,1989,fit,,doesnt_have,,omnivore,,socially,never,working_on,university,man,175,tw,chang-hua,monogamous,straight,and_laughing_about_it,other,aquarius,no,single,funisanart,,23.94926247,120.366369,18,37,english,white,27,woman
195,19,3,1984,rather_not_say,,has,,kosher,,socially,never,,high_school,woman,157,tw,kao-hsiung-ka,,straight,,catholicism,pisces,no,single,arvie19,,22.52809332,120.3664735,23,50,tagalog,asian,32,man
196,11,12,1985,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,takepics,,22.60461596,120.3672787,30,45,chinese,,31,man
197,29,9,1989,a_little_extra,,doesnt_have,doesnt_want,,,socially,never,,university,man,180,tw,kao-hsiung-ka,,straight,but_its_not_important,atheism,libra,no,single,alexguo5566,,22.60604828,120.3674312,18,45,english,asian,27,woman
198,18,3,1989,full_figured,,,wants,,,socially,never,,university,woman,164,tw,kao-hsiung-ka,,straight,,,,no,single,vitashen,,22.59530847,120.368024,18,99,,,27,man
199,3,11,1990,,,,,,,,,,,woman,165,tw,kao-hsiung-ka,,straight,,,,,single,yoshikoshih,,22.54636045,120.3681834,25,33,,,26,man
200,16,12,1985,thin,,doesnt_have,,,,socially,never,,post_grad,woman,160,tw,kao-hsiung-ka,,straight,,,sagittarius,no,single,orangegirl1216,,22.49281082,120.3689411,28,39,chinese,asian,31,man
201,11,8,1988,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,ashleyformosa,,22.62588049,120.3696243,27,36,chinese,,28,man
202,26,3,1997,thin,,doesnt_have,might_want,,,not_at_all,never,working_on,university,woman,157,tw,kao-hsiung-ka,,straight,,agnosticism,,no,single,ryleevasaurus,,22.70506378,120.3698805,18,30,chinese,asian,19,man
203,20,6,1995,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,lorenzaud,,22.77334695,120.3699904,18,25,,,21,woman
204,4,2,1991,average_build,,doesnt_have,might_want,,,socially,never,working_on,university,woman,157,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,atheism,aquarius,no,single,soweon5080,,22.54774728,120.3706332,25,35,chinese_(mandarin),asian,25,man
205,6,6,1983,,,,,,,,never,,,man,0,tw,chang-hua,,straight,,,,,single,crooklynhu,,24.04202867,120.3716077,20,35,,,33,woman
206,1,6,1992,,,,,,has_dogs,not_at_all,never,,university,woman,158,tw,kao-hsiung-ka,,straight,,,,no,single,katyren92,,22.40190173,120.3719004,18,32,japanese,,24,man
207,28,7,1985,,,,,,,,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,leo,no,single,michaju-hsiao,,22.40038658,120.3732578,22,48,,asian,31,man
208,21,3,1982,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,alexsky123,,22.56142768,120.3733782,21,34,,,34,woman
209,11,12,1970,,has_cats,,,,has_dogs,not_at_all,never,,,man,0,tw,kao-hsiung-ka,,gay,,,,no,single,jeanyma,,22.72626834,120.3766539,42,55,,,46,everyone
210,30,10,1977,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,aliceyangthecat,,22.58222394,120.3768924,33,46,,,39,man
211,3,2,1979,,,doesnt_have,might_want,,,,never,,post_grad,woman,0,tw,kao-hsiung-ka,,straight,,,aquarius,no,single,truejean,,22.53287747,120.3770649,28,45,,,37,man
212,28,8,1992,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,guo-wei,,22.72763446,120.3777015,19,34,,,24,woman
213,23,7,1990,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,ineslinnn,,22.49719537,120.3784975,20,38,chinese_(mandarin),,26,man
214,23,6,1994,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,vindieselli,,22.61532667,120.3785977,18,24,,,22,woman
215,9,7,1997,,,doesnt_have,,,,socially,never,,,woman,163,tw,kao-hsiung-ka,,straight,,,cancer,no,single,ethelcc,,22.61688252,120.3792896,18,26,,asian,19,man
216,17,12,1994,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,renjames_taco,,22.38665908,120.3814816,18,30,,,22,man
217,30,12,1992,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,meilideyunduo,,22.42895971,120.38219,18,32,,,24,man
218,4,1,1977,a_little_extra,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,175,tw,kao-hsiung-ka,,straight,,,capricorn,no,single,mhinabox,,22.55725448,120.3823562,28,45,chinese,asian,40,man
219,27,1,1972,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,checatthecat,,22.49105551,120.3836889,40,50,,,44,man
220,14,6,1990,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,jianfong,,22.62123917,120.3837173,20,38,,,26,woman
221,15,4,1996,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,jiasonn,,22.6223048,120.3855993,18,28,,,20,man
222,31,3,1990,,has_cats,,,,has_dogs,socially,never,working_on,,woman,158,tw,kao-hsiung-ka,,straight,,christianity,aries,,single,rosalindacorpuz,,22.61195709,120.3868236,19,36,,,26,man
223,8,8,1995,average_build,,doesnt_have,wants,,,,never,,,woman,162,tw,kao-hsiung-ka,,straight,,,,no,single,ffm123cindy,,22.55905268,120.3877867,18,25,chinese,asian,21,man
224,27,1,1998,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,aas87127tw,,22.64628505,120.3879396,18,23,,,18,man
225,6,12,1991,average_build,,doesnt_have,,,,socially,never,,university,woman,166,tw,kao-hsiung-ka,monogamous,straight,,,sagittarius,no,single,selena2676,,22.5265087,120.3900045,20,28,chinese,asian,25,man
226,8,11,1996,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,kevinadiel,,22.62294833,120.3901193,18,26,,,20,woman
227,5,6,1971,,,doesnt_have,,,,,never,,university,man,0,tw,kao-hsiung-ka,,straight,,buddhism,gemini,,single,wilfredhsu,,22.5085133,120.3906667,29,76,,,45,woman
228,18,11,1978,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,tiffanyisapuppy,,22.63167598,120.3913184,30,45,,,38,man
229,22,7,1997,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,cindyhsu,,22.18371991,120.3917382,18,26,,,19,man
230,17,3,1990,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,sugerbabyasaurus,,22.61162037,120.3917867,18,35,,,26,man
231,14,8,1990,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,linya-tsai,,22.5376427,120.3925367,20,38,,,26,woman
232,21,2,1990,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,lulu221_taco,,22.68068961,120.3948589,20,38,,,26,man
233,1,3,1993,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,abeeeeeeeee0301,,22.730879,120.3959432,18,32,,,23,man
234,7,3,1979,thin,,,,omnivore,,,never,,post_grad,woman,165,tw,kao-hsiung-ka,,straight,,,pisces,no,single,chopin276,,22.60811114,120.3970361,32,50,english,asian,37,man
235,26,10,1978,rather_not_say,,doesnt_have,might_want,omnivore,,socially,,,university,man,191,tw,kao-hsiung-ka,monogamous,straight,,,scorpio,yes,single,peter_burke,,22.64807533,120.3973594,25,45,english,white,38,woman
236,5,7,1995,,,doesnt_have,,,,socially,never,working_on,university,woman,165,tw,kao-hsiung-ka,,bisexual,,,,no,single,technologyxasian,,22.95780657,120.4021634,21,30,english,asian,21,everyone
237,22,11,1975,thin,,,,,,not_at_all,never,,university,woman,168,tw,kao-hsiung-ka,monogamous,straight,and_its_important,christianity,,no,single,yenihope,,22.54370116,120.4033434,42,50,chinese_(mandarin),asian,41,man
238,11,7,1992,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,eddieyang11,,22.50683239,120.4043813,19,40,,,24,woman
239,22,2,1981,rather_not_say,,,,,,,never,,,woman,155,tw,kao-hsiung-ka,,straight,and_its_important,christianity,,,single,abbychen,,22.63172525,120.4044094,25,45,,asian,35,man
240,19,2,1975,average_build,,doesnt_have,wants,,,not_at_all,never,,two_year_college,woman,160,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,atheism,aquarius,no,single,shuhuichien,,22.52297611,120.404687,38,44,chinese,asian,41,man
241,24,2,1996,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,bellechen91108,,22.74740387,120.4049572,18,35,,,20,man
242,14,11,1997,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,ting_2001,,22.46803002,120.4085823,18,26,,,19,man
243,19,1,1991,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,allisonchien,,22.55550854,120.4118459,19,34,,,25,man
244,2,7,1984,,has_cats,,,,has_dogs,not_at_all,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,iceicejean,,22.55112473,120.4166459,22,48,,,32,man
245,17,10,1985,fit,,doesnt_have,wants,,,socially,never,,,woman,163,tw,tai-chung-shih,,straight,,,libra,no,single,chi23456,,22.6455634,120.4171305,22,46,,asian,31,man
246,14,12,1992,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,alanbryan,,22.53899426,120.4179775,19,34,,,24,woman
247,8,10,1996,fit,,,,,,,never,,,man,178,tw,nan-tun,,straight,,,,no,single,wilsonchen_taco,,24.17660233,120.418007,18,26,,,20,woman
248,2,11,1996,fit,,,,,,socially,never,,university,woman,171,tw,kao-hsiung-ka,,straight,,,,no,single,abbytsai123,,22.58942815,120.4190003,18,26,,asian,20,man
249,6,6,1993,a_little_extra,has_cats,doesnt_have,,omnivore,has_dogs,socially,never,working_on,university,woman,160,tw,kao-hsiung-ka,,straight,,,gemini,no,seeing_someone,margo_lu,,22.61473965,120.419616,18,24,chinese,asian,23,man
250,26,2,1995,,,,,,,not_at_all,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,yuimeow,,22.63554762,120.4254169,22,30,chinese,asian,21,man
251,17,7,1980,,,,,,,socially,never,working_on,university,woman,0,tw,kao-hsiung-ka,,straight,,,cancer,no,single,jpyang,,22.58008355,120.4260447,25,58,,,36,man
252,31,7,1976,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,amberlin731,,22.6717854,120.4286163,34,42,,,40,man
253,7,10,1989,fit,,doesnt_have,wants,omnivore,has_dogs,socially,never,,university,man,170,tw,kao-hsiung-ka,monogamous,straight,,buddhism,libra,no,single,chiawei_taco,,22.56742179,120.4299716,20,33,,asian,27,woman
254,2,1,1992,thin,,doesnt_have,,omnivore,,not_at_all,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,a6519099,,22.59327702,120.4300198,18,26,chinese,asian,25,man
255,14,6,1988,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,hahahayayasong,,22.62232375,120.4357159,21,42,,asian,28,woman
256,14,12,1994,rather_not_say,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,annliao,,22.65485823,120.4362145,20,26,,,22,man
257,25,12,1986,curvy,,doesnt_have,wants,,,socially,never,working_on,post_grad,woman,165,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,buddhism,scorpio,no,single,t53931033,,22.55590653,120.4382647,35,55,chinese_(cantonese),asian,30,man
258,1,8,1992,,,doesnt_have,,,has_dogs,socially,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,leo,no,single,momosiuan,,22.730879,120.4392274,19,34,,,24,man
259,31,3,1998,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,sam31046,,22.56888187,120.443541,18,26,,,18,woman
260,28,10,1966,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,freeheartchrisy,,22.54258721,120.4492904,48,58,,,50,man
261,23,1,1988,,,,,,,often,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,aquarius,sometimes,single,titinm,,22.58778689,120.4559179,25,40,,asian,28,man
262,25,3,1980,,,doesnt_have,wants,,has_dogs,,never,,university,man,182,tw,tai-chung-shih,,straight,,,aries,,single,stmick69,,22.49036596,120.4588377,27,44,english,asian,36,woman
263,8,4,1989,thin,,,,,,socially,,working_on,two_year_college,woman,0,tw,kao-hsiung-ka,monogamous,straight,,,aries,no,single,baoxin,,22.83369636,120.4630864,20,40,,asian,27,man
264,8,12,1972,average_build,,doesnt_have,,omnivore,,socially,,,,man,178,tw,kao-hsiung-ka,,straight,,atheism,,sometimes,single,candod,,22.45485184,120.4661006,28,50,,white,44,woman
265,14,5,1993,,,doesnt_have,might_want,,,not_at_all,never,working_on,university,man,173,tw,tai-chung-shih,monogamous,straight,but_its_not_important,atheism,taurus,no,single,s-chi,,22.59598168,120.4675579,18,26,,asian,23,woman
266,14,8,1997,,,,,,,not_at_all,never,working_on,university,woman,154,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,buddhism,leo,no,single,ting9714,,22.59533293,120.4736412,18,24,chinese,asian,19,man
267,17,9,1976,average_build,has_cats,,,,,socially,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,miss-betty,,22.52064789,120.4790661,30,50,,,40,man
268,13,1,1980,a_little_extra,has_cats,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,0,tw,tai-chung-shih,,straight,but_its_not_important,christianity,capricorn,sometimes,single,kath0113,,22.58901579,120.4812331,30,45,chinese,asian,37,man
269,22,5,1993,curvy,,doesnt_have,might_want,,,socially,never,,university,woman,167,tw,kao-hsiung-ka,monogamous,bisexual,,,gemini,no,single,nyshih1993,,22.6321983,120.4816889,22,30,chinese_(mandarin),asian,23,everyone
270,7,9,1998,,,,,,,,,working_on,high_school,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,yun_ooo,,22.56032285,120.4939781,18,32,,asian,18,man
271,11,9,1990,,,,,omnivore,,,never,,university,man,172,tw,tai-chung-shih,,straight,,,virgo,no,single,tusn-wu-yung,,22.74680587,120.4966177,20,38,,asian,26,woman
272,7,11,1983,fit,,,,,,socially,,,university,man,180,tw,tai-chung-shih,,straight,,,,no,single,luzaic,,22.50289827,120.4984606,18,30,english,white,33,woman
273,6,11,1991,average_build,,,,omnivore,,socially,,,university,woman,165,tw,chang-hua,,straight,,,scorpio,no,single,jlc2003,,24.14554993,120.4989228,19,34,english,asian,25,man
274,1,1,1982,average_build,has_cats,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,man,176,tw,chang-hua,,straight,but_its_not_important,buddhism,scorpio,no,single,leo_wang,,24.211576,120.5009395,26,40,chinese,asian,35,woman
275,16,2,1990,,,,,,,socially,never,,university,woman,0,tw,chang-hua,,straight,,,aquarius,no,single,ruby_ruyu,,24.09254603,120.5019583,26,30,,,26,man
276,14,7,1986,,,,,,,,never,,,woman,168,tw,chang-hua,,straight,,,,no,single,peggy714,,24.12375914,120.5037739,25,35,,,30,man
277,1,1,1981,,,,,,,not_at_all,never,,university,man,170,tw,chang-hua,,straight,,,,no,seeing_someone,jedhawaii,,24.15656396,120.5064773,23,33,chinese,asian,36,woman
278,3,2,1984,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,queen_loves_you,,22.5325578,120.5078503,22,48,,,32,man
279,14,8,1993,fit,has_cats,doesnt_have,,omnivore,,not_at_all,never,dropped_out_of,university,woman,166,tw,tai-chung-shih,monogamous,straight,,atheism,,no,single,bei-yi,,22.64565225,120.5103216,20,36,chinese,asian,23,man
