id,lookingFor,metric,username
1,30,min_age,amersha
2,36,max_age,amersha
0,new_friends,Relationship,amiiokcupid
1,28,min_age,amiiokcupid
2,38,max_age,amiiokcupid
0,new_friends,Relationship,aminaaz
1,long_term_dating,Relationship,aminaaz
2,short_term_dating,Relationship,aminaaz
3,26,min_age,aminaaz
4,30,max_age,aminaaz
0,new_friends,Relationship,amiw333
1,long_term_dating,Relationship,amiw333
2,short_term_dating,Relationship,amiw333
3,46,min_age,amiw333
4,55,max_age,amiw333
0,new_friends,Relationship,amongstthetreez
1,long_term_dating,Relationship,amongstthetreez
2,short_term_dating,Relationship,amongstthetreez
3,casual_sex,Relationship,amongstthetreez
4,23,min_age,amongstthetreez
5,35,max_age,amongstthetreez
0,new_friends,Relationship,amor23thecat
1,long_term_dating,Relationship,amor23thecat
2,short_term_dating,Relationship,amor23thecat
3,35,min_age,amor23thecat
4,80,max_age,amor23thecat
0,new_friends,Relationship,amr3335
1,long_term_dating,Relationship,amr3335
2,23,min_age,amr3335
3,50,max_age,amr3335
0,new_friends,Relationship,amrooooo26
1,long_term_dating,Relationship,amrooooo26
2,short_term_dating,Relationship,amrooooo26
3,20,min_age,amrooooo26
4,38,max_age,amrooooo26
0,new_friends,Relationship,amy0914
1,long_term_dating,Relationship,amy0914
2,short_term_dating,Relationship,amy0914
3,20,min_age,amy0914
4,40,max_age,amy0914
0,new_friends,Relationship,amy80124
1,long_term_dating,Relationship,amy80124
2,short_term_dating,Relationship,amy80124
3,18,min_age,amy80124
4,26,max_age,amy80124
0,new_friends,Relationship,amy_0621
1,long_term_dating,Relationship,amy_0621
2,short_term_dating,Relationship,amy_0621
3,18,min_age,amy_0621
4,30,max_age,amy_0621
0,new_friends,Relationship,amychang-taiwan
1,long_term_dating,Relationship,amychang-taiwan
2,25,min_age,amychang-taiwan
3,48,max_age,amychang-taiwan
0,new_friends,Relationship,amyhseu
1,long_term_dating,Relationship,amyhseu
2,short_term_dating,Relationship,amyhseu
3,48,min_age,amyhseu
4,60,max_age,amyhseu
0,new_friends,Relationship,amyjokesintp
1,long_term_dating,Relationship,amyjokesintp
2,short_term_dating,Relationship,amyjokesintp
3,20,min_age,amyjokesintp
4,40,max_age,amyjokesintp
0,new_friends,Relationship,amyljj
1,long_term_dating,Relationship,amyljj
2,short_term_dating,Relationship,amyljj
3,38,min_age,amyljj
4,46,max_age,amyljj
0,new_friends,Relationship,amylo09
1,long_term_dating,Relationship,amylo09
2,short_term_dating,Relationship,amylo09
3,23,min_age,amylo09
4,32,max_age,amylo09
0,new_friends,Relationship,amysoq
1,long_term_dating,Relationship,amysoq
2,short_term_dating,Relationship,amysoq
3,18,min_age,amysoq
4,32,max_age,amysoq
0,new_friends,Relationship,amywu-o-matic
1,long_term_dating,Relationship,amywu-o-matic
2,short_term_dating,Relationship,amywu-o-matic
3,32,min_age,amywu-o-matic
4,86,max_age,amywu-o-matic
0,new_friends,Relationship,an_anonymoussss
1,long_term_dating,Relationship,an_anonymoussss
2,30,min_age,an_anonymoussss
3,40,max_age,an_anonymoussss
0,new_friends,Relationship,anan2016
1,long_term_dating,Relationship,anan2016
2,26,min_age,anan2016
3,40,max_age,anan2016
0,new_friends,Relationship,anaprinces21
1,long_term_dating,Relationship,anaprinces21
2,short_term_dating,Relationship,anaprinces21
3,23,min_age,anaprinces21
4,52,max_age,anaprinces21
0,new_friends,Relationship,anbarc
1,long_term_dating,Relationship,anbarc
2,short_term_dating,Relationship,anbarc
3,28,min_age,anbarc
4,36,max_age,anbarc
0,new_friends,Relationship,anc102
1,28,min_age,anc102
2,35,max_age,anc102
0,new_friends,Relationship,and8585
1,long_term_dating,Relationship,and8585
2,short_term_dating,Relationship,and8585
3,18,min_age,and8585
4,31,max_age,and8585
0,new_friends,Relationship,anderson11111111
1,long_term_dating,Relationship,anderson11111111
2,short_term_dating,Relationship,anderson11111111
3,24,min_age,anderson11111111
4,37,max_age,anderson11111111
0,new_friends,Relationship,andlie111
1,long_term_dating,Relationship,andlie111
2,19,min_age,andlie111
3,30,max_age,andlie111
0,new_friends,Relationship,andre_cl
1,long_term_dating,Relationship,andre_cl
2,short_term_dating,Relationship,andre_cl
3,30,min_age,andre_cl
4,78,max_age,andre_cl
0,new_friends,Relationship,andreas_li
1,long_term_dating,Relationship,andreas_li
2,short_term_dating,Relationship,andreas_li
3,18,min_age,andreas_li
4,29,max_age,andreas_li
0,new_friends,Relationship,andreataipei
1,21,min_age,andreataipei
2,42,max_age,andreataipei
0,new_friends,Relationship,andreatsai168
1,25,min_age,andreatsai168
2,58,max_age,andreatsai168
0,long_term_dating,Relationship,andreschang
1,35,min_age,andreschang
2,45,max_age,andreschang
0,new_friends,Relationship,andrew_lipus
1,long_term_dating,Relationship,andrew_lipus
2,short_term_dating,Relationship,andrew_lipus
3,18,min_age,andrew_lipus
4,40,max_age,andrew_lipus
0,new_friends,Relationship,andrewlie
1,18,min_age,andrewlie
2,20,max_age,andrewlie
0,new_friends,Relationship,andrewzhu
1,long_term_dating,Relationship,andrewzhu
2,short_term_dating,Relationship,andrewzhu
3,23,min_age,andrewzhu
4,52,max_age,andrewzhu
0,long_term_dating,Relationship,andy09a30b
1,24,min_age,andy09a30b
2,54,max_age,andy09a30b
0,new_friends,Relationship,andy7643
1,long_term_dating,Relationship,andy7643
2,40,min_age,andy7643
3,50,max_age,andy7643
0,new_friends,Relationship,andyfromtheuk
1,long_term_dating,Relationship,andyfromtheuk
2,short_term_dating,Relationship,andyfromtheuk
3,22,min_age,andyfromtheuk
4,46,max_age,andyfromtheuk
0,new_friends,Relationship,andylin_taco
1,long_term_dating,Relationship,andylin_taco
2,short_term_dating,Relationship,andylin_taco
3,18,min_age,andylin_taco
4,23,max_age,andylin_taco
0,new_friends,Relationship,andyoconn
1,long_term_dating,Relationship,andyoconn
2,short_term_dating,Relationship,andyoconn
3,18,min_age,andyoconn
4,40,max_age,andyoconn
0,new_friends,Relationship,anechkasarie
1,long_term_dating,Relationship,anechkasarie
2,short_term_dating,Relationship,anechkasarie
3,30,min_age,anechkasarie
4,50,max_age,anechkasarie
0,new_friends,Relationship,angel07041117
1,long_term_dating,Relationship,angel07041117
2,short_term_dating,Relationship,angel07041117
3,18,min_age,angel07041117
4,26,max_age,angel07041117
0,new_friends,Relationship,angel_didi
1,20,min_age,angel_didi
2,38,max_age,angel_didi
0,new_friends,Relationship,angela0410thecat
1,long_term_dating,Relationship,angela0410thecat
2,short_term_dating,Relationship,angela0410thecat
3,23,min_age,angela0410thecat
4,50,max_age,angela0410thecat
0,new_friends,Relationship,angela_ho21
1,long_term_dating,Relationship,angela_ho21
2,short_term_dating,Relationship,angela_ho21
3,28,min_age,angela_ho21
4,42,max_age,angela_ho21
0,new_friends,Relationship,angelakao
1,long_term_dating,Relationship,angelakao
2,33,min_age,angelakao
3,45,max_age,angelakao
0,new_friends,Relationship,angelakiki
1,long_term_dating,Relationship,angelakiki
2,short_term_dating,Relationship,angelakiki
3,25,min_age,angelakiki
4,32,max_age,angelakiki
0,new_friends,Relationship,angelalac
1,long_term_dating,Relationship,angelalac
2,short_term_dating,Relationship,angelalac
3,25,min_age,angelalac
4,46,max_age,angelalac
0,new_friends,Relationship,angelamindy
1,long_term_dating,Relationship,angelamindy
2,short_term_dating,Relationship,angelamindy
3,21,min_age,angelamindy
4,42,max_age,angelamindy
0,new_friends,Relationship,angelusssycl
1,long_term_dating,Relationship,angelusssycl
2,short_term_dating,Relationship,angelusssycl
3,22,min_age,angelusssycl
4,30,max_age,angelusssycl
0,new_friends,Relationship,angelyeh23
1,long_term_dating,Relationship,angelyeh23
2,short_term_dating,Relationship,angelyeh23
3,32,min_age,angelyeh23
4,42,max_age,angelyeh23
0,new_friends,Relationship,angie0229
1,long_term_dating,Relationship,angie0229
2,short_term_dating,Relationship,angie0229
3,28,min_age,angie0229
4,38,max_age,angie0229
0,new_friends,Relationship,angiehrw
1,long_term_dating,Relationship,angiehrw
2,short_term_dating,Relationship,angiehrw
3,26,min_age,angiehrw
4,35,max_age,angiehrw
0,new_friends,Relationship,angiehsieh
1,long_term_dating,Relationship,angiehsieh
2,short_term_dating,Relationship,angiehsieh
3,31,min_age,angiehsieh
4,82,max_age,angiehsieh
0,new_friends,Relationship,angiemine15
1,long_term_dating,Relationship,angiemine15
2,short_term_dating,Relationship,angiemine15
3,23,min_age,angiemine15
4,50,max_age,angiemine15
0,new_friends,Relationship,angiewang01
1,long_term_dating,Relationship,angiewang01
2,29,min_age,angiewang01
3,40,max_age,angiewang01
0,new_friends,Relationship,angusku
1,long_term_dating,Relationship,angusku
2,short_term_dating,Relationship,angusku
3,21,min_age,angusku
4,44,max_age,angusku
0,new_friends,Relationship,angyfan
1,19,min_age,angyfan
2,34,max_age,angyfan
0,new_friends,Relationship,anishi_dj
1,long_term_dating,Relationship,anishi_dj
2,short_term_dating,Relationship,anishi_dj
3,24,min_age,anishi_dj
4,40,max_age,anishi_dj
0,new_friends,Relationship,anita__00
1,long_term_dating,Relationship,anita__00
2,short_term_dating,Relationship,anita__00
3,18,min_age,anita__00
4,30,max_age,anita__00
0,new_friends,Relationship,anitainmytwlife
1,21,min_age,anitainmytwlife
2,40,max_age,anitainmytwlife
0,new_friends,Relationship,anitalee815
1,37,min_age,anitalee815
2,50,max_age,anitalee815
0,new_friends,Relationship,annachao
1,28,min_age,annachao
2,40,max_age,annachao
0,new_friends,Relationship,annacookie_taco
1,long_term_dating,Relationship,annacookie_taco
2,short_term_dating,Relationship,annacookie_taco
3,35,min_age,annacookie_taco
4,99,max_age,annacookie_taco
0,new_friends,Relationship,annalin27
1,long_term_dating,Relationship,annalin27
2,18,min_age,annalin27
3,28,max_age,annalin27
0,new_friends,Relationship,annattaipei
1,long_term_dating,Relationship,annattaipei
2,short_term_dating,Relationship,annattaipei
3,27,min_age,annattaipei
4,37,max_age,annattaipei
0,new_friends,Relationship,anne911
1,28,min_age,anne911
2,54,max_age,anne911
0,new_friends,Relationship,annewu
1,long_term_dating,Relationship,annewu
2,47,min_age,annewu
3,57,max_age,annewu
0,new_friends,Relationship,annfish
1,25,min_age,annfish
2,38,max_age,annfish
0,new_friends,Relationship,anngo0229
1,long_term_dating,Relationship,anngo0229
2,short_term_dating,Relationship,anngo0229
3,22,min_age,anngo0229
4,46,max_age,anngo0229
0,new_friends,Relationship,annie165
1,long_term_dating,Relationship,annie165
2,short_term_dating,Relationship,annie165
3,30,min_age,annie165
4,42,max_age,annie165
0,new_friends,Relationship,annie_lin
1,long_term_dating,Relationship,annie_lin
2,22,min_age,annie_lin
3,28,max_age,annie_lin
0,new_friends,Relationship,anniechiang
1,long_term_dating,Relationship,anniechiang
2,40,min_age,anniechiang
3,65,max_age,anniechiang
0,new_friends,Relationship,annietsai
1,long_term_dating,Relationship,annietsai
2,short_term_dating,Relationship,annietsai
3,21,min_age,annietsai
4,35,max_age,annietsai
0,new_friends,Relationship,annleenn
1,long_term_dating,Relationship,annleenn
2,26,min_age,annleenn
3,42,max_age,annleenn
0,new_friends,Relationship,annliao
1,long_term_dating,Relationship,annliao
2,short_term_dating,Relationship,annliao
3,20,min_age,annliao
4,26,max_age,annliao
0,new_friends,Relationship,annpai
1,long_term_dating,Relationship,annpai
2,short_term_dating,Relationship,annpai
3,21,min_age,annpai
4,44,max_age,annpai
0,new_friends,Relationship,annthecutie
1,18,min_age,annthecutie
2,26,max_age,annthecutie
0,new_friends,Relationship,anohjmisaki
1,25,min_age,anohjmisaki
2,27,max_age,anohjmisaki
0,new_friends,Relationship,anonymousvfromtw
1,27,min_age,anonymousvfromtw
2,40,max_age,anonymousvfromtw
0,new_friends,Relationship,antjetaiwan
1,23,min_age,antjetaiwan
2,32,max_age,antjetaiwan
0,new_friends,Relationship,antoinetwfr
1,long_term_dating,Relationship,antoinetwfr
2,short_term_dating,Relationship,antoinetwfr
3,18,min_age,antoinetwfr
4,40,max_age,antoinetwfr
0,new_friends,Relationship,antonytku
1,long_term_dating,Relationship,antonytku
2,short_term_dating,Relationship,antonytku
3,22,min_age,antonytku
4,48,max_age,antonytku
0,new_friends,Relationship,antwainui
1,long_term_dating,Relationship,antwainui
2,short_term_dating,Relationship,antwainui
3,20,min_age,antwainui
4,35,max_age,antwainui
0,new_friends,Relationship,anurag0009
1,long_term_dating,Relationship,anurag0009
2,short_term_dating,Relationship,anurag0009
3,22,min_age,anurag0009
4,29,max_age,anurag0009
0,new_friends,Relationship,anutamoscow
1,long_term_dating,Relationship,anutamoscow
2,20,min_age,anutamoscow
3,25,max_age,anutamoscow
0,new_friends,Relationship,anyacloud
1,long_term_dating,Relationship,anyacloud
2,short_term_dating,Relationship,anyacloud
3,18,min_age,anyacloud
4,30,max_age,anyacloud
0,new_friends,Relationship,aoibear
1,long_term_dating,Relationship,aoibear
2,short_term_dating,Relationship,aoibear
3,25,min_age,aoibear
4,45,max_age,aoibear
0,new_friends,Relationship,aoielin
1,long_term_dating,Relationship,aoielin
2,short_term_dating,Relationship,aoielin
3,24,min_age,aoielin
4,30,max_age,aoielin
0,new_friends,Relationship,apmy
1,27,min_age,apmy
2,40,max_age,apmy
0,new_friends,Relationship,applemerry
1,18,min_age,applemerry
2,99,max_age,applemerry
0,new_friends,Relationship,appleshih
1,25,min_age,appleshih
2,42,max_age,appleshih
0,new_friends,Relationship,aprealtron
1,long_term_dating,Relationship,aprealtron
2,short_term_dating,Relationship,aprealtron
3,35,min_age,aprealtron
4,55,max_age,aprealtron
0,new_friends,Relationship,aprilchuuu
1,long_term_dating,Relationship,aprilchuuu
2,short_term_dating,Relationship,aprilchuuu
3,18,min_age,aprilchuuu
4,30,max_age,aprilchuuu
0,new_friends,Relationship,aprillai
1,long_term_dating,Relationship,aprillai
2,short_term_dating,Relationship,aprillai
3,28,min_age,aprillai
4,35,max_age,aprillai
0,new_friends,Relationship,aprillin1992
1,long_term_dating,Relationship,aprillin1992
2,short_term_dating,Relationship,aprillin1992
3,24,min_age,aprillin1992
4,34,max_age,aprillin1992
0,new_friends,Relationship,apx70616
1,29,min_age,apx70616
2,74,max_age,apx70616
0,new_friends,Relationship,archer168
1,long_term_dating,Relationship,archer168
2,,Relationship,archer168
3,18,min_age,archer168
4,99,max_age,archer168
0,new_friends,Relationship,archieglam
1,35,min_age,archieglam
2,45,max_age,archieglam
0,new_friends,Relationship,arcularis
1,long_term_dating,Relationship,arcularis
2,short_term_dating,Relationship,arcularis
3,28,min_age,arcularis
4,36,max_age,arcularis
0,new_friends,Relationship,ardon_t
1,18,min_age,ardon_t
2,33,max_age,ardon_t
0,new_friends,Relationship,arenawang
1,long_term_dating,Relationship,arenawang
2,35,min_age,arenawang
3,50,max_age,arenawang
0,new_friends,Relationship,ariadne0809
1,long_term_dating,Relationship,ariadne0809
2,short_term_dating,Relationship,ariadne0809
3,18,min_age,ariadne0809
4,32,max_age,ariadne0809
0,new_friends,Relationship,ariariwong
1,short_term_dating,Relationship,ariariwong
2,20,min_age,ariariwong
3,26,max_age,ariariwong
0,new_friends,Relationship,ariechang
1,long_term_dating,Relationship,ariechang
2,short_term_dating,Relationship,ariechang
3,18,min_age,ariechang
4,32,max_age,ariechang
0,new_friends,Relationship,ariel1223
1,long_term_dating,Relationship,ariel1223
2,25,min_age,ariel1223
3,32,max_age,ariel1223
0,new_friends,Relationship,arielforest
1,long_term_dating,Relationship,arielforest
2,short_term_dating,Relationship,arielforest
3,25,min_age,arielforest
4,32,max_age,arielforest
0,new_friends,Relationship,ariesgarcon
1,long_term_dating,Relationship,ariesgarcon
2,short_term_dating,Relationship,ariesgarcon
3,26,min_age,ariesgarcon
4,64,max_age,ariesgarcon
0,new_friends,Relationship,arlene283
1,long_term_dating,Relationship,arlene283
2,short_term_dating,Relationship,arlene283
3,19,min_age,arlene283
4,25,max_age,arlene283
0,new_friends,Relationship,arron7760
1,20,min_age,arron7760
2,40,max_age,arron7760
0,new_friends,Relationship,arrowwei
1,long_term_dating,Relationship,arrowwei
2,short_term_dating,Relationship,arrowwei
3,19,min_age,arrowwei
4,36,max_age,arrowwei
0,new_friends,Relationship,arteago
1,long_term_dating,Relationship,arteago
2,short_term_dating,Relationship,arteago
3,25,min_age,arteago
4,32,max_age,arteago
0,new_friends,Relationship,artedontcare
1,long_term_dating,Relationship,artedontcare
2,short_term_dating,Relationship,artedontcare
3,21,min_age,artedontcare
4,44,max_age,artedontcare
0,new_friends,Relationship,artemis77_taco
1,long_term_dating,Relationship,artemis77_taco
2,short_term_dating,Relationship,artemis77_taco
3,19,min_age,artemis77_taco
4,28,max_age,artemis77_taco
0,new_friends,Relationship,artis13
1,long_term_dating,Relationship,artis13
2,short_term_dating,Relationship,artis13
3,casual_sex,Relationship,artis13
4,18,min_age,artis13
5,30,max_age,artis13
0,new_friends,Relationship,arunkp306
1,long_term_dating,Relationship,arunkp306
2,short_term_dating,Relationship,arunkp306
3,21,min_age,arunkp306
4,37,max_age,arunkp306
0,new_friends,Relationship,arvie19
1,long_term_dating,Relationship,arvie19
2,short_term_dating,Relationship,arvie19
3,23,min_age,arvie19
4,50,max_age,arvie19
0,new_friends,Relationship,asd959697
1,long_term_dating,Relationship,asd959697
2,short_term_dating,Relationship,asd959697
3,20,min_age,asd959697
4,40,max_age,asd959697
0,new_friends,Relationship,asdfg869527
1,long_term_dating,Relationship,asdfg869527
2,short_term_dating,Relationship,asdfg869527
3,casual_sex,Relationship,asdfg869527
4,18,min_age,asdfg869527
5,50,max_age,asdfg869527
0,new_friends,Relationship,ash01101987
1,long_term_dating,Relationship,ash01101987
2,30,min_age,ash01101987
3,45,max_age,ash01101987
0,new_friends,Relationship,ashcrystle
1,long_term_dating,Relationship,ashcrystle
2,short_term_dating,Relationship,ashcrystle
