birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
10,9,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,sussobuba,
26,8,1987,,,,,,,,never,,university,woman,161,tw,,,straight,,,,,single,susu0826,
4,5,1989,,,,,,has_dogs,socially,,,post_grad,woman,0,tw,,,straight,but_its_not_important,buddhism,taurus,no,single,susuting,
18,8,1982,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,susutokids,
23,10,1993,,,doesnt_have,,,,not_at_all,never,,university,woman,157,tw,ling-tou,,straight,and_its_important,christianity,libra,no,single,suuyun,
14,3,1992,fit,,,,,,,never,,university,man,190,vm,"hanoi, vietnam",,straight,,,,,single,sw_1345,
18,11,1974,average_build,,doesnt_have,might_want,,has_dogs,socially,never,,post_grad,woman,155,tw,hsin-chu,monogamous,straight,,,scorpio,no,single,sweet1118,
24,2,1986,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,sweetdream1001,
8,11,1983,,,doesnt_have,doesnt_want,,,socially,,,university,woman,162,tw,taipei,,straight,,,scorpio,no,single,sweetestkiller,
10,3,1969,thin,,doesnt_have,,omnivore,,not_at_all,never,,two_year_college,woman,171,tw,taipei,monogamous,straight,,christianity,pisces,no,single,sweetie_7,
23,11,1994,,,,,,,not_at_all,never,,university,woman,160,tw,taipei,,straight,,,sagittarius,no,single,sweetie_chloe,
16,10,1972,curvy,,has,doesnt_want,,,not_at_all,,,university,woman,165,tw,taipei,,straight,,christianity,libra,sometimes,single,sweety72_taco,
19,10,1995,,,,,,,,never,,,woman,170,tw,hsing-ya,,straight,,,,no,single,sweetyjoycemania,
8,2,1978,average_build,,,,,,socially,never,,post_grad,woman,165,tw,taipei,monogamous,straight,,,leo,no,single,swellenwang,
1,1,1989,thin,,,,,,socially,never,,,man,189,tw,taipei,,straight,,,,no,single,swyna,
17,1,1993,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,sybilsybiee,
13,4,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,syl0413,
24,10,1982,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,no,single,sylviagogo,
26,7,1993,,,,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,leo,no,single,sypin,
21,1,1998,,,,,omnivore,,not_at_all,never,,,woman,0,tw,taipei,monogamous,straight,,christianity,taurus,no,single,sypinkelephant,
15,8,1981,a_little_extra,,doesnt_have,wants,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,leo,no,single,syslee,
26,9,1980,average_build,,doesnt_have,,,,socially,never,,university,man,185,tw,ho-tso-chuang,,straight,,,libra,no,single,t-bubble,
25,12,1986,curvy,,doesnt_have,wants,,,socially,never,working_on,post_grad,woman,165,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,buddhism,scorpio,no,single,t53931033,
11,2,1992,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,t81i2n11a2004,
25,3,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,ta0325,
14,11,1974,average_build,,,,omnivore,,socially,never,,post_grad,woman,160,tw,taipei,,straight,,,,no,single,taani_cat,
11,6,1977,fit,,,,omnivore,,socially,,,post_grad,man,206,tw,tien-liao,,straight,,,gemini,no,single,tacotoosdays,
13,1,1985,,,doesnt_have,wants,,,socially,never,working_on,post_grad,man,188,tw,nan-tzu,,straight,,atheism,capricorn,no,single,tade2k,
15,6,1974,,,,might_want,vegetarian,,socially,never,,post_grad,man,175,tw,taipei,monogamous,straight,,,,no,single,tai74,
17,3,1990,thin,has_cats,doesnt_have,,omnivore,,socially,never,,university,man,178,tw,,,straight,and_laughing_about_it,atheism,,no,single,tai_shan,
24,11,1969,average_build,,,,,,socially,never,,,man,178,tw,tai-chung-shih,,straight,,,sagittarius,,single,taichungwg,
18,5,1976,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,tainanman,
26,11,1968,average_build,has_cats,doesnt_have,doesnt_want,omnivore,,not_at_all,never,,university,man,177,tw,chang-hua,,straight,,,sagittarius,yes,single,taipei_lad,
3,5,1976,rather_not_say,,doesnt_have,,,,not_at_all,never,,university,man,178,tw,taipei,,straight,,other,,no,single,taipeidaniel,
9,10,1962,a_little_extra,,has,doesnt_want,omnivore,,socially,never,,post_grad,man,168,tw,taipei,,straight,,christianity,libra,no,single,taipeihd48,
22,7,1976,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,taipeiladie,
23,3,1987,average_build,,doesnt_have,,omnivore,,socially,never,working_on,university,woman,165,tw,taipei,,gay,,,aries,no,single,taipeipig,
20,8,1975,fit,,,,,,socially,never,,university,man,185,tw,taipei,,straight,,,leo,sometimes,single,taipeiteacher,
22,3,1980,,,,,,,,never,,,man,0,tw,hsin-chuang-tzu,,straight,,,,,single,taipeiusa,
16,8,1982,a_little_extra,has_cats,doesnt_have,wants,omnivore,,socially,,,university,man,188,tw,taipei,monogamous,straight,and_laughing_about_it,christianity,leo,yes,single,taiwancecil,
30,4,1984,,,,,,,not_at_all,never,,,woman,0,tw,,,straight,,,,no,single,taiwanese1984,
3,11,1982,,,,,,,,never,,,man,0,tw,ku-i,,straight,,,,,single,taiwaneseinabox,
21,8,1989,,,,,,,,,,,man,0,tw,hsia-nei-pu,,straight,,,,,single,taiwanme,
11,12,1985,,,,,,,socially,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,takepics,
9,6,1993,,,,,,,socially,never,,university,woman,162,tw,taipei,,straight,,,,no,single,tangyuti,
28,10,1977,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,taniawen,
19,1,1993,fit,has_cats,,,,,socially,,,,man,173,tw,taipei,,straight,,,capricorn,no,single,tanster117,
3,4,1995,,has_cats,,,,,socially,,,,woman,162,tw,shih-kuei,,straight,,,,,single,tanyayeh,
19,9,1990,,,,,,,,never,,,man,183,tw,taipei,,straight,,,,no,single,tanyc09,
7,1,1988,,,,,,,,,,,man,0,tw,hsia-nei-pu,,straight,,,,,single,tapny,
20,10,1997,fit,,doesnt_have,,omnivore,,not_at_all,never,working_on,university,woman,161,tw,hou-kang-tzu,monogamous,straight,,agnosticism,libra,no,single,tarepardaa,
16,8,1977,,has_cats,doesnt_have,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,leo,no,single,tata_tatathecat,
8,7,1988,,,,,,,socially,never,,,woman,166,tw,yang-chou-keng,,straight,,,cancer,no,single,tatabonita,
25,11,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,tatalove1212,
18,11,1969,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,taya2320,
17,1,1994,,,,,,,socially,never,,university,woman,170,tw,taipei,,straight,,buddhism,,no,single,taylorhhhhhh,
31,10,1973,,,,,,,socially,never,,,woman,158,tw,taipei,monogamous,straight,,,scorpio,no,single,tchc2014,
5,7,1995,,,doesnt_have,,,,socially,never,working_on,university,woman,165,tw,kao-hsiung-ka,,bisexual,,,,no,single,technologyxasian,
23,3,1992,fit,,,,omnivore,,socially,never,,university,man,170,tw,tung-yan-chieh,,straight,,,,no,single,teddys9,
10,10,1989,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,teemonoone,
21,5,1984,a_little_extra,has_cats,,,,,often,never,,,woman,159,tw,taipei,monogamous,straight,,,gemini,no,single,teemopp,
20,3,1994,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,tejacruzz,
30,4,1982,average_build,,doesnt_have,might_want,omnivore,,socially,never,,,woman,165,tw,taipei,,straight,,,,no,single,tenderwind,
19,6,1988,thin,,,,omnivore,,socially,never,,post_grad,man,166,tw,san-chung,,straight,,,gemini,,single,teng_,
21,4,1998,,,doesnt_have,,,,socially,never,,,woman,157,tw,nei-kou,,straight,,,,no,single,tenmotop,
18,6,1990,,,,,,,,never,,,man,0,tw,hou-te,,straight,,,,,single,tentenchen,
22,4,1987,jacked,,,,,,socially,,,university,man,160,tw,taipei,,straight,and_its_important,atheism,,no,seeing_someone,tepid_pot,
23,6,1993,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,terence323,
5,2,1964,average_build,,has,,,has_dogs,not_at_all,never,,university,woman,163,tw,kao-hsiung-ka,monogamous,straight,,catholicism,aquarius,no,single,teresa8899,
3,2,1993,,,,,,,,,,,woman,166,tw,taipei,,straight,,,,,single,teresa_kao,
23,1,1977,,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,,woman,160,tw,taipei,monogamous,straight,,buddhism,aquarius,no,single,teresaweng,
4,8,1991,,,,might_want,,,socially,never,,university,man,177,tw,taipei,,straight,,,leo,no,single,terrybldsoe,
