birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
12,1,1975,,,,,,,,never,,,woman,0,tw,feng-tien,,straight,,,,,single,lizziefranz,
30,3,1991,,,,,,,,never,,,woman,162,tw,kao-hsiung-ka,,straight,,,,no,single,lizziezeng,
23,1,1978,,,,,,,,,,,man,0,tw,lung-shan,,straight,,,,,single,lliittlloothecat,
25,9,1982,fit,,,,,,socially,never,,,man,0,tw,jen-mei,,straight,,,,no,single,llopvee,
17,5,1990,average_build,,doesnt_have,wants,,,socially,never,,university,woman,157,tw,taipei,monogamous,straight,,atheism,taurus,no,single,llrs17,
7,9,1983,overweight,,doesnt_have,wants,,,not_at_all,never,,post_grad,woman,162,tw,taipei,monogamous,straight,,,virgo,no,single,lnn__nnl,
28,7,1985,,,has,doesnt_want,,,,never,,,woman,151,tw,tai-chung-shih,,straight,,,leo,no,single,lo-carry,
2,2,1990,,,,,,,,,,,man,0,tw,,,straight,,,,,single,lohongtat,
29,7,1995,,,,,,,,,,,man,0,tw,,,straight,,,,,single,lokiuytfg,
24,3,1982,,,doesnt_have,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,lol_tp,
15,10,1985,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,lolitiffany,
13,8,1982,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lollipopheaven,
28,10,1977,,,,,vegetarian,,socially,never,,,woman,166,tw,taipei,,straight,,,,no,single,lollolred,
3,2,1973,fit,has_cats,doesnt_have,doesnt_want,omnivore,,socially,never,,university,woman,168,tw,taipei,monogamous,bisexual,,,pisces,no,single,loom-tw,
8,11,1968,,,,,,,,never,,,man,0,tw,ping-tung,,straight,,,,,single,loquar,
23,3,1994,thin,,,,,,,never,working_on,university,woman,162,tw,taipei,,straight,,,,,single,lorabeeee,
6,8,1998,,,,,,,,,,high_school,woman,0,tw,,,straight,,,leo,no,single,loraloraa,
15,12,1973,,,,,,,,never,,,woman,0,tw,,,straight,,,,,single,lore_wen,
20,6,1995,,,,,,,,,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,lorenzaud,
21,2,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,lorenzo686_taco,
4,3,1986,,,doesnt_have,might_want,,,socially,never,,,woman,0,tw,,,straight,,,pisces,no,single,loskfvz,
3,1,1988,fit,,,,omnivore,,socially,never,,,man,179,tw,tai-chung-shih,monogamous,straight,,,capricorn,no,single,lost_in_eternity,
25,11,1997,thin,,doesnt_have,,omnivore,,socially,never,,,woman,152,tw,taipei,,straight,and_laughing_about_it,atheism,sagittarius,no,single,lotteros,
20,5,1998,thin,,,,,,,never,,university,woman,0,tw,taipei,,straight,,,,no,single,lotuslin,
5,9,1995,fit,,,,omnivore,,socially,never,working_on,post_grad,man,188,tw,tai-chung-shih,,straight,,,,no,single,louis_mathews,
22,9,1980,average_build,,has,wants,,,socially,never,,university,woman,155,tw,taipei,monogamous,straight,but_its_not_important,christianity,virgo,no,single,louise0922,
23,9,1988,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,louisejam,
3,2,1991,curvy,,doesnt_have,might_want,,,socially,never,,,woman,0,tw,tai-chung-shih,monogamous,straight,,,aquarius,no,single,louiseyc,
28,8,1988,rather_not_say,,doesnt_have,,,has_dogs,not_at_all,never,,university,woman,0,tw,taipei,monogamous,straight,,agnosticism,virgo,sometimes,single,love-vivienne,
2,1,1989,,,,,,,,never,,,woman,0,tw,kan-che-lun,,straight,,catholicism,,,single,love27inabox,
2,1,1987,average_build,has_cats,doesnt_have,wants,omnivore,,socially,never,,university,woman,150,tw,taipei,monogamous,straight,,,capricorn,no,single,lovechuchu,
16,7,1979,,,doesnt_have,doesnt_want,,,socially,never,,university,man,171,tw,,,straight,,,cancer,no,single,lovecofeee,
29,3,1985,,,,,,,,,,,woman,0,tw,taipei,,bisexual,,,,,single,loveemily329,
19,1,1992,,,doesnt_have,,omnivore,,socially,never,,university,woman,162,tw,hsin-chu,monogamous,straight,,,capricorn,no,single,lovegroundhog,
28,1,1986,,,,,,,not_at_all,never,,,woman,163,tw,taipei,,straight,,catholicism,aquarius,no,single,lovehurts30,
11,5,1994,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lovelovesweetty,
22,5,1986,a_little_extra,,doesnt_have,wants,,,socially,never,,university,woman,168,tw,taipei,monogamous,straight,,,gemini,no,single,lovelysky42,
1,8,1975,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,lovemaniacthecat,
16,10,1998,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,lovemayday1998,
9,2,1977,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,loverdoctor1,
31,8,1968,average_build,,,,,,socially,never,,university,woman,162,tw,taipei,,straight,,,,,single,lovestylelife,
1,4,1987,thin,,,,omnivore,,socially,never,,university,man,181,tw,taipei,,straight,and_its_important,agnosticism,aries,yes,single,lox137,
19,10,1981,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,lseeyou,
29,6,1987,thin,has_cats,,,omnivore,,socially,,,space_camp,man,191,tw,taipei,,straight,and_laughing_about_it,agnosticism,cancer,no,single,lucidending,
25,6,1983,,,,,,,,never,,,woman,166,tw,taipei,,straight,,,,,single,luckyluckylululu,
31,3,1992,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,lucusfromtaiwn,
12,12,1986,,,,,,,,,,,woman,165,tw,taipei,,straight,,,,,single,lucybbk,
19,11,1984,fit,,,,omnivore,,socially,never,,,man,178,tw,beitou,,straight,,catholicism,,no,single,luisluis333,
10,10,1993,,,,,,,not_at_all,never,,university,woman,0,tw,taipei,,straight,,,,no,single,lukia_,
7,3,1981,,,,wants,,,socially,,,university,woman,165,tw,taipei,,straight,,,pisces,no,single,lulu11py,
21,2,1990,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,lulu221_taco,
27,3,1993,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,luluhaha,
19,7,1978,,,,,,,not_at_all,never,working_on,,woman,170,tw,taipei,,straight,,,cancer,no,single,lulukuo,
28,8,1990,,,,,,,,,,,woman,0,tw,hsia-shih-pi,,straight,,,virgo,no,single,lulushun,
1,2,1990,curvy,,doesnt_have,,,,socially,never,,university,woman,161,tw,taipei,,straight,,,aquarius,sometimes,single,luluyanglulu,
5,3,1985,average_build,,doesnt_have,,,,,never,,university,woman,164,tw,taipei,monogamous,straight,,,pisces,,single,luna_blue_moon,
16,7,1992,,,,,,,,never,,,woman,168,tw,tan-nei,,straight,,,,no,single,lunayun,
19,9,1992,,,,,,,socially,never,,university,woman,163,tw,taipei,,straight,,,,no,single,luvmin00,
7,11,1983,fit,,,,,,socially,,,university,man,180,tw,tai-chung-shih,,straight,,,,no,single,luzaic,
25,5,1983,average_build,,doesnt_have,,omnivore,,not_at_all,never,,,man,172,tw,taipei,monogamous,straight,,,gemini,no,single,lwh2016,
15,11,1998,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,lyberty_taco,
8,1,1979,,,,,,,socially,never,,university,woman,167,tw,taipei,,straight,,,,no,single,lyc79,
21,2,1976,average_build,,has,,,,,never,,,woman,155,tw,taipei,,straight,,other,,no,single,lyn022176,
3,6,1993,thin,,,,,,socially,never,,,man,165,tw,tai-chung-shih,,straight,,,,no,single,lynch6622,
10,4,1992,,,,,,,,,,,man,0,tw,chia-jen-tsun,,straight,,,,,single,lynn-la,
27,9,1971,overweight,,doesnt_have,,,has_dogs,socially,never,,university,woman,170,tw,taipei,,straight,,buddhism,libra,no,single,lynnchang,
22,11,1981,rather_not_say,,,,,,socially,never,,post_grad,woman,164,tw,ta-yan,,straight,,,scorpio,no,single,lynncooper,
